CNTSCHID,CNTSTUID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250D06JA,ST250D07JA,PV1MATH,PV1READ,PV1SCIE
76400142,76408742,8,3,2007,2,7640002,7640002,306.399,283.964,316.185
76400142,76409085,9,12,2006,1,7640002,7640002,370.726,295.73,383.945
76400143,76403134,9,4,2007,2,7640001,7640002,365.29,313.803,419.294
76400143,76403834,9,3,2007,1,7640002,7640002,386.801,306.784,404.18
76400143,76404771,8,6,2006,1,7640001,7640002,384.831,289.42,410.999
76400144,76400135,9,1,2007,2,7640001,7640001,341.958,346.371,372.086
76400144,76400224,9,2,2007,1,7640002,7640002,327.893,334.846,306.21
76400144,76400327,9,4,2007,1,7640001,7640002,406.579,348.023,426.857
76400144,76400485,9,5,2007,1,7640001,7640002,371.562,320.755,363.67
76400144,76400870,9,5,2007,2,7640001,7640002,409.211,385.591,417.796
76400144,76401069,9,2,2007,2,7640002,7640002,356.463,251.377,317.243
76400144,76401528,9,5,2007,2,7640001,7640002,320.783,304.313,315.713
76400144,76401648,9,5,2007,1,7640001,7640002,256.948,299.906,237.216
76400144,76401870,9,4,2007,1,7640001,7640001,381.974,437.02,353.086
76400144,76401958,9,5,2007,1,7640001,7640001,378.557,336.243,354.959
76400144,76401973,9,10,2006,1,7640001,7640002,473.149,447.697,488.491
76400144,76402071,9,5,2007,2,7640001,7640002,396.233,354.198,387.517
76400144,76402181,9,2,2007,1,7640002,7640001,446.576,415.84,448.668
76400144,76402605,9,11,2006,1,7640002,7640002,360.524,417.118,389.54
76400144,76402636,9,9,2006,2,7640001,7640002,354.291,339.516,354.187
76400144,76402762,9,8,2006,2,7640001,7640001,371.173,399.469,448.449
76400144,76402880,9,5,2007,1,7640001,7640002,472.997,367.073,513.592
76400144,76403538,9,3,2007,1,7640002,7640002,393.895,338.121,447.3
76400144,76403801,9,5,2007,1,7640001,7640002,321.585,333.553,357.219
76400144,76403825,9,4,2007,2,7640001,7640002,398.077,391.688,423.886
76400144,76404039,9,3,2007,1,7640001,7640002,312.133,345.147,369.235
76400144,76404414,9,3,2007,1,7640001,7640001,343.206,325.135,406.819
76400144,76404773,9,3,2007,2,7640002,7640002,312.886,298.124,351.537
76400144,76404807,9,5,2007,2,7640001,7640002,436.679,433.67,426.36
76400144,76404881,9,5,2007,1,7640001,7640002,382.021,352.223,350.653
76400144,76405033,9,10,2006,1,7640002,7640002,430.972,471.013,429.301
76400144,76405102,9,10,2006,2,7640001,7640002,452.156,395.063,412.268
76400144,76405376,9,4,2007,1,7640001,7640002,469.755,471.493,460.384
76400144,76405759,9,2,2007,2,7640001,7640002,444.138,408.08,460.308
76400144,76406119,9,5,2007,1,7640002,7640002,445.272,439.976,412.748
76400144,76406860,9,5,2007,1,7640001,7640001,495.371,492.587,542.307
76400144,76406864,9,4,2007,1,7640002,7640002,424.658,427.876,463.03
76400144,76406928,9,4,2007,1,7640001,7640002,364.404,362.548,403.16
76400144,76407000,9,4,2007,2,7640001,7640002,444.555,404.793,439.36
76400144,76407169,9,5,2007,1,7640001,7640001,340.388,354.944,317.618
76400144,76407631,9,2,2007,1,7640001,7640002,390.843,321.764,404.119
76400144,76407693,9,5,2007,1,7640001,7640002,343.849,408.727,385.32
76400144,76407965,9,3,2007,2,7640001,7640002,296.097,317.76,314.421
76400144,76408175,9,4,2007,2,7640001,7640002,391.431,393.431,383.936
76400144,76408325,9,10,2006,2,7640001,7640001,391.183,409.641,400.393
76400144,76408897,9,2,2007,1,7640001,7640002,263.453,266.924,366.755
76400144,76408911,9,5,2007,2,7640001,7640002,350.966,355.487,367.536
76400145,76400985,9,7,2006,1,7640001,7640002,427.268,460.311,532.845
76400145,76401148,9,9,2006,1,7640001,7640002,479.643,511.258,531.89
76400145,76401284,9,5,2007,1,7640002,7640002,515.254,539.44,561.137
76400145,76401364,9,4,2007,1,7640001,7640002,404.009,371.973,475.399
76400145,76401500,9,5,2007,1,7640001,7640001,353.783,327.632,326.16
76400145,76403733,9,2,2007,2,7640002,7640001,350.193,276.976,407.31
76400145,76403751,9,3,2007,1,7640002,7640001,398.496,349.773,449.824
76400145,76403853,9,7,2006,2,9999999,7640002,256.736,188.521,329.189
76400145,76403923,9,7,2006,1,7640001,7640002,411.759,456.171,418.455
76400145,76404310,9,5,2007,2,7640001,7640002,505.525,414.778,482.794
76400145,76404340,9,4,2007,1,7640001,7640002,428.945,359.341,397.835
76400145,76404356,9,2,2007,1,7640001,7640001,300.839,287.133,404.785
76400145,76404624,9,2,2007,2,7640001,7640002,323.37,309.427,328.785
76400145,76404855,9,10,2006,2,7640001,7640002,389.54,423.138,418.959
76400145,76404939,9,7,2006,2,7640001,7640002,352.068,309.015,318.853
76400145,76404952,9,5,2007,2,7640001,7640002,370.089,324.937,382.674
76400145,76405142,9,5,2007,2,7640001,7640002,488.474,420.162,461.161
76400145,76405409,9,1,2007,2,7640001,7640002,272.259,296.919,335.966
76400145,76405500,9,5,2007,2,7640001,7640002,349.999,353.851,393.411
76400145,76405540,9,5,2007,2,7640001,7640001,349.214,313.949,333.415
76400145,76405815,9,1,2007,2,7640001,7640002,414.587,395.734,444.182
76400145,76406429,9,7,2006,1,7640002,7640002,342.09,358.56,360.307
76400145,76407095,9,5,2007,2,7640002,7640002,375.996,335.899,312.485
76400145,76407337,9,2,2007,1,7640002,7640002,374.719,377.714,438.98
76400145,76408768,9,5,2007,2,7640001,7640002,286.978,207.815,271.397
76400145,76408784,9,4,2007,2,7640001,7640002,295.599,286.37,304.278
76400145,76409080,9,4,2007,2,7640001,7640001,288.116,276.644,285.609
76400145,76409125,9,6,2006,1,7640002,7640002,315.772,351.132,411.032
76400146,76400209,10,11,2006,2,7640001,7640002,622.492,593.389,595.898
76400146,76400299,10,7,2006,2,7640002,7640001,600.355,592.004,588.363
76400146,76400507,10,9,2006,2,7640001,7640002,521.285,415.196,503.997
76400146,76400508,9,5,2007,1,7640001,7640002,595.411,548.904,586.97
76400146,76400650,10,10,2006,1,7640001,7640002,580.161,568.604,541.287
76400146,76400958,10,6,2006,2,7640002,7640002,611.363,540.465,567.637
76400146,76401016,10,1,2007,1,7640002,7640001,535.713,505.283,509.474
76400146,76401507,10,10,2006,1,7640002,7640001,572.267,538.344,536.303
76400146,76401518,10,7,2006,1,7640001,7640001,502.07,512.282,509.297
76400146,76401812,10,10,2006,1,7640001,7640002,518.16,503.724,512.244
76400146,76402108,10,5,2007,2,7640001,7640001,611.647,496.48,632.362
76400146,76402110,10,9,2006,1,7640001,7640002,590.662,585.243,563.033
76400146,76402151,10,4,2007,1,7640001,7640002,610.189,530.077,597.698
76400146,76402510,9,3,2007,1,7640001,7640002,577.379,520.146,592.762
76400146,76402532,10,3,2007,2,7640001,7640002,568.169,541.444,555.885
76400146,76402951,10,3,2007,1,7640001,7640001,630.37,552.548,574.679
76400146,76403152,10,9,2006,2,7640001,7640001,576.965,498.226,508.039
76400146,76403250,10,12,2006,1,7640001,7640002,569.053,520.659,565.621
76400146,76403424,10,3,2007,2,7640001,7640002,567.306,532.898,529.585
76400146,76403826,9,5,2007,2,7640001,7640001,718.122,590.2,628.361
76400146,76404071,10,6,2006,2,7640001,7640002,593.94,517.28,529.017
76400146,76404361,9,4,2007,2,7640001,7640001,513.235,494.431,537.519
76400146,76404969,10,9,2006,1,7640001,7640001,513.531,514.371,528.913
76400146,76405131,10,12,2006,1,7640002,7640001,684.445,607.871,606.466
76400146,76405410,10,10,2006,2,7640001,7640002,596.095,541.469,512.004
76400146,76405624,10,10,2006,1,7640001,7640002,584.037,565.533,611.972
76400146,76405640,9,5,2007,1,7640001,7640002,640.832,472.211,640.717
76400146,76405799,10,8,2006,2,7640001,7640002,665.304,663.513,656.131
76400146,76405862,10,11,2006,2,7640001,7640002,616.162,520.198,632.694
76400146,76405882,10,10,2006,1,7640001,7640001,583.672,505.953,580.699
76400146,76406387,10,10,2006,2,7640001,7640001,516.573,504.516,593.281
76400146,76406638,10,7,2006,1,7640001,7640001,606.626,548.529,624.119
76400146,76406677,10,8,2006,1,7640001,7640001,531.877,526.382,564.043
76400146,76406739,10,12,2006,2,7640001,7640001,544.428,478.519,494.172
76400146,76407171,10,3,2007,2,7640001,7640002,569.871,541.067,602.359
76400146,76407334,10,1,2007,2,7640002,7640002,582.805,559.302,615.919
76400146,76407917,10,8,2006,1,7640002,7640002,687.124,550.578,640.927
76400146,76408273,10,11,2006,1,7640001,7640001,569.817,520.623,608.18
76400146,76408546,10,6,2006,1,7640001,7640002,527.884,526.32,521.681
76400146,76408762,10,4,2007,2,7640001,7640002,536.61,482.449,496.898
76400146,76408788,10,12,2006,2,7640001,7640001,566.927,471.3,559.003
76400146,76408929,10,1,2007,1,7640001,7640002,605.496,542.436,542.229
76400147,76400308,10,12,2006,2,7640001,7640002,299.101,365.707,378.235
76400147,76400475,10,10,2006,2,7640002,7640002,273.55,341.885,239.808
76400147,76400858,10,9,2006,1,7640001,7640002,416.123,306.254,350.895
76400147,76400877,10,11,2006,1,7640001,7640002,391.821,321.872,377.471
76400147,76401021,10,3,2007,2,7640001,7640001,335.066,315.155,322.692
76400147,76401525,10,11,2006,1,7640002,7640002,311.589,311.614,363.454
76400147,76401832,10,9,2006,2,7640002,7640001,254.775,277.154,358.718
76400147,76402341,10,7,2006,2,7640002,7640002,459.537,453.377,469.734
76400147,76402464,10,1,2007,1,7640002,7640002,291.489,333.672,355.028
76400147,76402551,10,4,2007,2,7640001,7640002,313.04,258.969,368.736
76400147,76403192,10,5,2007,1,7640001,7640001,330.516,299.973,312.745
76400147,76403209,10,3,2007,2,7640001,7640001,316.623,282.287,244.57
76400147,76403316,10,9,2006,2,7640001,7640002,288.937,254.362,273.3
76400147,76403384,10,7,2006,2,7640001,7640002,255.077,280.743,249.713
76400147,76403446,10,10,2006,2,7640001,7640002,300.1,265.048,303.186
76400147,76403674,10,11,2006,1,7640002,7640002,361.266,245.011,429.357
76400147,76404257,10,6,2006,1,7640001,7640002,351.025,280.978,419.992
76400147,76404776,10,9,2006,1,7640001,7640002,448.584,513.806,507.56
76400147,76405040,10,9,2006,2,7640001,7640001,281.412,324.812,317.496
76400147,76405067,10,10,2006,2,7640002,7640002,363.238,336.46,370.539
76400147,76405134,10,11,2006,2,7640001,7640002,431.598,351.08,401.342
76400147,76405211,10,10,2006,2,7640001,7640002,304.563,320.689,326.66
76400147,76405275,10,10,2006,2,7640001,7640002,403.599,343.496,435.738
76400147,76405820,10,1,2007,2,7640001,7640002,294.279,303.742,358.469
76400147,76406420,10,3,2007,2,7640001,7640001,355.728,268.771,280.414
76400147,76406425,10,12,2006,2,7640002,7640002,365.319,254.324,358.302
76400147,76406498,10,2,2007,1,7640002,7640002,469.426,369.978,456.169
76400147,76406873,10,12,2006,1,7640002,7640002,269.317,262.613,372.56
76400147,76407211,10,9,2006,2,7640001,7640002,338.908,327.976,386.114
76400147,76407254,10,7,2006,1,7640001,7640002,368.031,355.916,400.985
76400147,76407599,10,9,2006,2,7640002,7640002,337.292,332.302,290.468
76400147,76407857,10,6,2006,2,7640002,7640002,278.591,246.893,382.443
76400147,76408019,10,7,2006,1,7640001,7640002,312.757,307.85,319.622
76400147,76408248,10,5,2007,2,7640001,7640002,349.546,310.619,339.097
76400147,76408271,10,11,2006,1,7640002,7640002,373.15,402.565,362.436
76400147,76408799,10,2,2007,1,7640001,7640002,337.465,341.435,328.846
76400147,76408837,10,10,2006,2,7640002,7640002,343.575,340.348,310.877
76400147,76408917,10,7,2006,2,7640001,7640002,244.326,205.122,319.89
76400148,76400413,10,10,2006,1,7640001,7640002,492.143,449.049,504.417
76400148,76400430,10,9,2006,1,7640002,7640002,580.959,530.355,593.676
76400148,76400902,10,8,2006,1,7640001,7640002,437.238,444.916,460.051
76400148,76400991,10,1,2007,1,7640002,7640001,493.932,523.162,502.873
76400148,76401144,9,5,2007,2,7640001,7640002,374.057,369.447,376.481
76400148,76401407,10,4,2007,2,7640001,7640001,337.359,325.198,400.595
76400148,76401496,10,12,2006,1,7640001,7640001,414.353,466.664,550.121
76400148,76401599,10,2,2007,1,7640002,7640001,423.872,460.623,463.145
76400148,76402086,10,1,2007,1,7640002,7640002,428.71,423.857,456.037
76400148,76402293,10,3,2007,1,7640001,7640002,468.352,373.711,426.176
76400148,76402956,10,10,2006,1,7640001,7640001,483.672,531.743,489.26
76400148,76403385,9,3,2007,1,7640002,7640002,380.331,396.944,331.612
76400148,76403520,10,1,2007,2,7640001,7640001,398.817,366.127,454.456
76400148,76403558,10,9,2006,1,7640001,7640001,387.201,352.764,389.583
76400148,76403681,10,6,2006,2,7640001,7640002,398.842,386.789,363.512
76400148,76403843,10,7,2006,1,7640002,7640002,552.541,505.341,572.887
76400148,76404556,9,11,2006,1,7640001,7640002,425.778,462.583,428.701
76400148,76404814,10,7,2006,2,7640001,7640001,491.664,446.295,461.574
76400148,76404954,10,3,2007,1,7640001,7640002,503.195,504.054,459.853
76400148,76405401,10,8,2006,1,7640001,7640001,456.179,414.281,441.649
76400148,76406076,10,4,2007,2,7640002,7640002,345.016,398.841,408.441
76400148,76406174,10,12,2006,2,7640001,7640001,439.388,362.631,419.175
76400148,76406231,10,12,2006,2,7640002,7640002,407.827,401.328,418.734
76400148,76406693,10,9,2006,2,7640001,7640002,429.219,436.163,488.501
76400148,76407087,10,7,2006,1,7640001,7640002,376.112,438.654,472.228
76400148,76407210,10,1,2007,2,7640002,7640002,392.325,366.54,449.375
76400148,76407347,10,12,2006,2,7640001,7640002,408.939,414.711,440.089
76400148,76407512,10,9,2006,2,7640001,7640002,441.117,401.673,426.491
76400148,76407583,10,11,2006,2,7640001,7640001,393.088,382.037,421.147
76400148,76407674,10,3,2007,1,7640001,7640001,408.087,366.371,436.022
76400148,76407680,10,2,2007,1,7640001,7640001,470.444,483.808,501.771
76400148,76408096,9,10,2006,1,7640002,7640001,388.787,519.514,474.659
76400148,76408103,10,4,2007,2,7640001,7640002,368.463,335.702,371.09
76400148,76408193,10,3,2007,1,7640001,7640001,485.107,464.126,503.899
76400148,76408258,10,6,2006,2,7640001,7640002,423.375,345.657,449.273
76400148,76408301,9,5,2007,2,7640001,7640001,407.025,420.883,468.644
76400148,76408375,10,9,2006,1,7640001,7640002,396.073,365.13,460.236
76400148,76408543,10,6,2006,1,7640001,7640002,458.225,429.741,486.868
76400148,76408558,10,8,2006,1,7640001,7640002,412.13,418.385,466.316
76400148,76408861,8,4,2007,1,7640001,7640002,369.011,345.379,392.443
76400148,76408942,10,7,2006,1,7640001,7640001,462.108,493.482,545.787
76400149,76401014,10,12,2006,2,7640001,7640002,402.017,321.835,398.815
76400149,76401093,10,12,2006,1,7640001,7640002,353.56,402.665,399.129
76400149,76401515,10,4,2007,2,7640002,7640002,402.632,388.198,463.714
76400149,76401523,10,6,2006,2,7640002,7640002,414.994,420.136,476.51
76400149,76401635,10,9,2006,2,7640001,7640002,430.468,477.617,460.376
76400149,76401809,10,9,2006,1,7640002,7640002,373.975,419.854,442.406
76400149,76402145,10,10,2006,1,7640001,7640002,293.476,309.119,362.329
76400149,76402700,10,10,2006,2,7640002,7640002,377.177,339.845,400.58
76400149,76402747,10,11,2006,2,7640001,7640001,440.353,403.897,471.884
76400149,76402800,10,1,2007,1,7640002,7640002,272.986,225.354,314.23
76400149,76403039,10,5,2007,2,7640001,7640002,396.384,419.398,391.471
76400149,76403269,10,11,2006,1,7640001,7640002,294.228,347.703,296.5
76400149,76403341,10,7,2006,1,7640002,7640002,410.127,474.056,403.542
76400149,76403621,9,5,2007,1,7640001,7640002,487.731,454.303,438.017
76400149,76403642,10,11,2006,2,7640002,7640002,400.956,352.686,444.068
76400149,76403780,10,12,2006,2,7640002,7640002,364.836,364.583,416.852
76400149,76403829,10,3,2007,1,7640001,7640002,468.746,533.251,474.677
76400149,76403943,10,7,2006,1,7640001,7640002,359.966,374.688,405.328
76400149,76404427,10,8,2006,2,7640001,7640002,389.623,368.212,338.889
76400149,76405375,10,9,2006,2,7640001,7640001,314.386,289.22,292.558
76400149,76405532,10,11,2006,2,7640001,7640002,431.8,400.997,380.397
76400149,76405538,10,8,2006,2,7640002,7640001,435.104,386.157,438.181
76400149,76405837,10,4,2007,1,7640002,7640002,367.751,367.198,387.977
76400149,76406325,9,5,2007,2,7640001,7640002,316.41,238.378,315.735
76400149,76406400,10,9,2006,2,7640002,7640002,341.844,318.995,364.901
76400149,76406824,9,4,2007,2,7640001,7640002,470.963,366.552,477.832
76400149,76406987,10,12,2006,2,7640002,7640002,463.319,442.29,453.256
76400149,76407228,10,1,2007,1,7640001,7640002,360.518,363.682,424.429
76400149,76407244,10,10,2006,2,7640002,7640002,368.505,354.246,402.718
76400149,76407656,10,10,2006,2,7640002,7640001,369.459,331.265,292.935
76400149,76407754,10,3,2007,2,7640001,7640002,363.357,348.621,414.845
76400149,76407803,10,1,2007,1,7640001,7640002,340.495,377.878,408.74
76400149,76407887,10,1,2007,2,7640002,7640001,415.436,422.091,450.13
76400149,76408453,10,2,2007,2,7640001,7640002,414.564,390.406,435.37
76400149,76408624,10,1,2007,1,7640001,7640001,349.694,420.709,401.324
76400149,76408678,10,3,2007,1,7640001,7640002,462.083,473.88,428.81
76400149,76408712,10,9,2006,1,7640001,7640002,389.65,382.439,385.9
76400149,76408899,10,3,2007,1,7640001,7640001,418.804,466.374,373.375
76400149,76409004,9,10,2006,1,7640002,7640002,373.053,255.425,309.539
76400149,76409118,10,10,2006,1,7640002,7640001,236.706,264.877,276.452
76400150,76400062,10,12,2006,2,7640001,7640002,382.639,242.319,377.639
76400150,76400668,10,2,2007,2,7640001,7640001,470.732,421.795,494.441
76400150,76400783,11,6,2006,2,7640001,7640002,322.294,348.119,481.968
76400150,76401154,10,1,2007,2,7640001,7640002,469.347,400.351,428.625
76400150,76401684,10,3,2007,2,7640002,7640001,387.697,425.095,455.907
76400150,76401761,10,12,2006,2,7640001,7640002,419.614,393.49,508.231
76400150,76402294,10,10,2006,1,7640001,7640002,359.347,435.935,365.227
76400150,76402337,11,6,2006,1,7640001,7640002,374.701,450.283,522.06
76400150,76402409,11,6,2006,2,7640001,7640002,454.935,401.751,424.272
76400150,76402563,10,3,2007,2,7640001,7640002,383.258,404.57,442.639
76400150,76402839,10,7,2006,2,7640002,7640002,443.443,412.223,487.295
76400150,76402879,10,3,2007,2,7640001,7640002,407.953,406.989,459.671
76400150,76402896,10,9,2006,1,7640001,7640002,444.273,299.064,460.362
76400150,76403253,10,1,2007,2,7640001,7640002,440.58,453.114,494.393
76400150,76403396,11,8,2006,2,7640002,7640002,419.411,381.877,529.553
76400150,76403686,9,1,2007,2,7640001,7640002,430.919,370.211,338.43
76400150,76404049,9,3,2007,1,7640001,7640002,346.03,354.379,389.297
76400150,76404063,10,3,2007,2,7640001,7640002,370.166,364.054,345.172
76400150,76404095,10,1,2007,1,7640002,7640002,350.533,395.653,410.027
76400150,76404132,10,1,2007,1,7640001,7640002,338.656,372.593,452.252
76400150,76404133,11,8,2006,2,7640001,7640001,348.814,412.657,446.781
76400150,76404181,10,12,2006,1,7640001,7640001,354.047,402.048,418.175
76400150,76404569,10,4,2007,1,7640001,7640001,299.483,199.508,288.595
76400150,76404874,10,4,2007,1,7640001,7640001,472.81,492.752,507.568
76400150,76405048,10,5,2007,2,7640002,7640002,350.883,324.264,304.325
76400150,76405749,11,8,2006,1,7640001,7640001,438.213,419.251,434.937
76400150,76405983,9,4,2007,1,7640001,7640001,483.458,464.847,506.717
76400150,76406054,10,12,2006,2,7640002,7640002,377.42,440.093,420.173
76400150,76406330,10,1,2007,2,7640001,7640002,351.528,348.927,392.388
76400150,76406471,10,4,2007,2,7640001,7640002,339.65,418.527,431.689
76400150,76406733,10,10,2006,1,7640001,7640001,382.897,443.021,432.18
76400150,76407250,10,10,2006,2,7640001,7640001,458.93,398.239,506.882
76400150,76407469,10,10,2006,2,7640001,7640002,338.211,335.134,376.995
76400150,76407578,10,9,2006,1,7640001,7640001,317.496,307.937,378.13
76400150,76407836,9,8,2006,1,7640001,7640002,421.692,462.039,440.598
76400150,76408380,10,10,2006,2,7640001,7640001,336.337,328.316,309.456
76400150,76408496,10,7,2006,1,7640001,7640001,342.477,299.512,453.126
76400150,76408561,10,9,2006,1,7640001,7640001,213.244,317.18,338.538
76400150,76408759,10,12,2006,2,7640002,7640002,537.787,517.773,630.096
76400150,76408796,10,11,2006,1,7640001,7640001,389.006,387.153,415.247
76400150,76408937,10,4,2007,2,7640001,7640002,307.181,386.747,390.98
76400150,76409115,10,7,2006,2,7640001,7640002,338.412,371.431,280.382
76400151,76400047,10,12,2006,1,7640002,7640002,547.284,499.655,558.586
76400151,76400389,9,2,2007,2,7640002,7640002,586.104,503.917,536.355
76400151,76400520,10,7,2006,2,7640001,7640002,587.55,521.164,574.834
76400151,76400570,10,4,2007,2,7640001,7640001,569.981,521.852,583.11
76400151,76400704,10,8,2006,2,7640002,7640002,581.57,512.111,519.696
76400151,76400774,10,10,2006,1,7640001,7640002,521.308,508.466,578.352
76400151,76401722,9,5,2007,2,7640001,7640002,598.245,569.938,611.438
76400151,76401811,10,8,2006,1,7640001,7640002,649.523,605.27,639.611
76400151,76402402,10,3,2007,2,7640001,7640002,570.87,530.087,617.613
76400151,76402483,10,2,2007,1,7640001,7640001,496.471,519.137,548.236
76400151,76402614,10,8,2006,1,7640002,7640001,576.404,562.333,629.921
76400151,76403171,10,10,2006,1,7640001,7640001,500.321,459.199,520.514
76400151,76403592,10,8,2006,1,7640002,7640002,453.565,488.325,469.388
76400151,76403596,10,2,2007,2,7640002,7640001,582.112,539.264,580.812
76400151,76403711,10,4,2007,1,7640001,7640002,554.512,540.052,491.724
76400151,76403740,10,7,2006,1,7640001,7640001,580.429,546.646,626.189
76400151,76404266,10,9,2006,1,7640001,7640001,498.711,489.061,520.248
76400151,76404284,11,10,2006,1,7640002,7640002,595.722,579.105,615.818
76400151,76404650,10,9,2006,1,7640001,7640002,583.374,609.467,551.518
76400151,76404705,10,10,2006,1,7640001,7640002,600.834,563.777,606.204
76400151,76404970,10,1,2007,1,7640001,7640001,522.58,573.497,595.322
76400151,76405206,9,3,2007,1,7640001,7640002,699.329,569.617,637.013
76400151,76405250,10,9,2006,1,7640002,7640002,599.548,502.073,620.902
76400151,76405297,10,6,2006,1,7640001,7640001,529.811,546.396,573.155
76400151,76405395,9,4,2007,1,7640002,7640002,538.736,492.988,536.217
76400151,76405735,10,6,2006,2,7640001,7640001,615.028,542.775,600.112
76400151,76405874,10,6,2006,2,7640002,7640002,633.279,568.418,578.313
76400151,76406115,10,10,2006,2,7640001,7640002,620.713,572.237,621.222
76400151,76406253,10,1,2007,2,7640001,7640002,572.823,549.392,582.026
76400151,76406997,10,6,2006,1,7640001,7640002,574.37,546.311,638.344
76400151,76407219,10,3,2007,1,7640001,7640001,554.99,542.848,574.818
76400151,76407255,10,4,2007,1,7640001,7640002,528.909,476.887,573.232
76400151,76407446,10,10,2006,1,7640001,7640002,503.819,443.371,484.1
76400151,76407510,10,9,2006,2,7640001,7640001,515.793,525.947,569.199
76400151,76407562,10,10,2006,2,7640001,7640001,595.13,623.282,644.627
76400151,76407889,10,1,2007,1,7640002,7640002,646.011,559.813,589.315
76400151,76408346,10,9,2006,1,7640001,7640001,595.62,565.563,633.572
76400151,76408444,10,12,2006,1,7640001,7640001,500.477,503.028,551.783
76400151,76408450,10,12,2006,1,7640001,7640002,669.254,555.393,645.057
76400151,76408718,10,2,2007,2,7640001,7640002,695.031,617.453,744.7
76400151,76408770,10,8,2006,2,7640001,7640001,446.887,406.966,522.983
76400151,76408902,10,5,2007,1,7640001,7640001,667.909,578.06,610.848
76400152,76400307,10,7,2006,1,7640001,7640001,305.548,307.231,385.159
76400152,76400421,10,3,2007,1,7640001,7640002,358.064,354.008,381.056
76400152,76400587,10,5,2007,1,7640001,7640002,439.027,447.657,487.562
76400152,76400662,10,1,2007,2,7640002,7640002,327.162,244.228,374.166
76400152,76401313,10,6,2006,2,7640001,7640001,361.906,256.479,402.403
76400152,76401317,10,2,2007,1,7640001,7640001,327.96,323.253,351.426
76400152,76401450,10,11,2006,1,7640001,7640002,318.879,267.512,351.351
76400152,76401527,10,10,2006,1,7640001,7640002,331.333,333.27,389.262
76400152,76401842,9,5,2007,1,7640001,7640002,466.571,472.397,467.85
76400152,76402068,10,12,2006,1,7640001,7640002,283.551,317.343,299.539
76400152,76403051,10,9,2006,1,7640002,7640002,504.254,423.575,535.799
76400152,76403339,10,1,2007,2,7640001,7640001,370.71,325.292,418.005
76400152,76403376,10,4,2007,2,7640001,7640002,335.736,276.895,419.227
76400152,76403569,10,5,2007,2,7640001,7640001,276.485,334.068,344.065
76400152,76403622,9,10,2006,2,7640001,7640001,296.732,315.083,315.464
76400152,76404111,10,10,2006,2,7640002,7640001,312.27,352.71,417.467
76400152,76404303,10,2,2007,1,7640002,7640001,385.553,346.42,420.844
76400152,76404425,10,11,2006,2,7640001,7640002,262.254,321.555,296.135
76400152,76405047,10,2,2007,2,7640001,7640002,243.373,328.497,252.36
76400152,76405137,10,9,2006,2,7640001,7640002,333.249,277.244,415.506
76400152,76405458,10,6,2006,1,7640002,7640002,392.708,383.555,395.19
76400152,76405487,9,1,2007,1,7640001,7640002,289.288,319.088,292.865
76400152,76405506,10,9,2006,1,7640001,7640002,405.416,434.46,504.378
76400152,76405560,10,6,2006,2,7640001,7640002,453.963,365.098,336.542
76400152,76405594,10,12,2006,2,7640002,7640002,323.919,285.163,426.601
76400152,76405890,10,10,2006,1,7640001,7640001,459.16,441.963,440.437
76400152,76405978,10,10,2006,1,7640002,7640002,370.581,402.307,439.344
76400152,76405990,10,11,2006,1,7640001,7640001,474.79,497.557,506.09
76400152,76406268,10,9,2006,2,7640001,7640002,443.533,402.908,410.436
76400152,76406313,10,2,2007,1,7640001,7640001,429.586,409.256,474.177
76400152,76406487,10,9,2006,2,7640002,7640002,405.395,475.853,494.609
76400152,76406700,10,8,2006,1,7640001,7640002,339.04,357.959,396.708
76400152,76407568,10,3,2007,2,7640001,7640002,340.393,347.907,335.557
76400152,76407729,9,1,2007,2,7640001,7640002,324.302,364.199,321.421
76400152,76408232,10,10,2006,2,7640002,7640002,333.343,317.727,400.54
76400152,76408313,10,12,2006,1,7640001,7640001,364.889,365.263,364.475
76400152,76408344,10,9,2006,2,7640001,7640001,449.508,478.643,490.492
76400152,76408415,10,8,2006,1,7640002,7640002,418.738,430.511,414.618
76400152,76408904,10,5,2007,1,7640002,7640002,375.608,298.994,375.17
76400152,76409019,9,1,2007,2,7640002,7640001,417.372,428.633,495.092
76400153,76400583,9,2,2007,2,7640002,7640002,295.144,291.378,283.05
76400153,76401209,9,10,2006,2,7640002,7640002,342.017,335.149,377.376
76400153,76403560,9,2,2007,2,7640002,7640002,368.974,435.337,411.844
76400153,76406296,9,5,2007,2,7640001,7640002,373.367,387.317,390.992
76400154,76400473,9,3,2007,1,7640002,7640002,605.215,509.584,566.816
76400154,76403290,9,4,2007,2,7640001,7640001,558.376,318.149,540.507
76400154,76408366,9,4,2007,1,7640002,7640002,535.928,380.725,456.637
76400155,76400041,10,9,2006,2,7640001,7640001,505.228,442.973,540.549
76400155,76400125,10,2,2007,2,7640001,7640001,376.135,384.856,336.438
76400155,76400477,10,3,2007,2,7640001,7640002,396.265,412.137,389.305
76400155,76400717,10,2,2007,2,7640001,7640002,375.723,400.07,385.972
76400155,76400748,10,10,2006,2,7640001,7640001,374.845,406.008,431.301
76400155,76400751,10,12,2006,2,7640001,7640002,432.645,453.856,480.737
76400155,76400879,10,2,2007,2,7640002,7640001,441.847,436.241,444.366
76400155,76400966,11,7,2006,2,7640001,7640001,337.818,294.41,399.554
76400155,76401200,10,3,2007,2,7640001,7640001,573.868,440.607,542.065
